RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2749,15602749,Rodriguez,713,Spain,Male,68,9,210296.97,2,0,0,111058.93,0
2750,15602750,Jones,705,France,Female,50,7,91023.06,3,1,1,180731.34,1
2751,15602751,Rodriguez,570,Germany,Female,52,1,98223.71,4,0,0,17332.31,0
2752,15602752,Johnson,584,Spain,Female,39,9,110566.24,4,0,0,59428.14,1
2753,15602753,Smith,612,France,Male,52,4,199813.27,3,1,0,113369.52,1
2754,15602754,Brown,709,Spain,Male,27,6,134753.73,1,0,1,83474.99,0
2755,15602755,Brown,799,Spain,Male,29,8,151892.95,4,0,1,74922.07,1
2756,15602756,Davis,847,Spain,Female,40,6,125194.06,2,1,1,185730.88,0
2757,15602757,Garcia,581,France,Female,21,3,72516.95,3,1,1,198457.19,1
2758,15602758,Davis,753,Spain,Male,19,3,248119.06,1,0,1,132270.48,0
2759,15602759,Williams,604,France,Male,84,6,199965.45,4,1,0,141188.45,1
2760,15602760,Brown,549,Germany,Male,86,5,164530.05,1,1,1,14080.45,0
2761,15602761,Jones,365,Germany,Male,70,10,229680.41,3,0,0,23230.31,1
2762,15602762,Jones,788,France,Male,53,8,157091.16,3,0,1,164460.88,0
2763,15602763,Smith,703,Spain,Male,80,9,82679.9,3,0,1,164147.2,1
2764,15602764,Jones,495,Germany,Female,72,9,82325.77,2,0,1,170088.19,1
2765,15602765,Davis,416,Spain,Female,39,8,1938.1,1,0,1,193700.28,0
2766,15602766,Garcia,454,Spain,Female,77,9,165566.0,3,1,0,54504.63,0
2767,15602767,Davis,714,France,Male,38,6,69624.47,4,0,0,20073.95,1
2768,15602768,Smith,588,Germany,Male,34,10,178025.7,3,1,1,86956.78,0
2769,15602769,Brown,370,Spain,Female,89,4,22465.55,3,0,0,69542.06,1
2770,15602770,Williams,753,Germany,Male,45,7,42245.5,4,1,1,135102.64,0
2771,15602771,Brown,374,France,Female,59,6,68479.71,4,1,0,167308.36,1
2772,15602772,Rodriguez,636,France,Male,85,7,239946.47,3,0,0,102651.84,0
2773,15602773,Johnson,563,France,Male,56,6,64448.78,4,0,0,199878.11,0
2774,15602774,Smith,738,Germany,Female,64,4,43115.47,3,1,0,192327.67,1
2775,15602775,Williams,473,Spain,Female,55,8,168672.65,4,1,0,20736.16,0
2776,15602776,Williams,524,France,Male,60,1,39206.03,1,0,0,87174.0,0
2777,15602777,Wilson,559,Germany,Female,70,0,37100.64,4,1,0,114369.62,0
2778,15602778,Wilson,681,Spain,Female,26,6,76859.72,2,0,0,167530.63,0
2779,15602779,Garcia,354,Germany,Male,75,0,202685.65,4,0,1,184619.29,1
2780,15602780,Wilson,465,France,Male,81,0,142659.75,2,1,1,122834.89,1
2781,15602781,Garcia,719,Spain,Female,70,10,44000.6,4,1,0,171960.2,1
2782,15602782,Jones,765,Spain,Female,58,7,33307.92,4,1,1,138626.53,0
2783,15602783,Wilson,611,France,Male,75,9,67861.57,4,1,0,173229.86,0
2784,15602784,Brown,507,Spain,Male,37,0,46475.65,2,1,0,21086.04,0
2785,15602785,Davis,689,Spain,Female,39,5,238111.69,2,0,0,126239.65,0
2786,15602786,Garcia,735,Spain,Male,66,3,83752.85,4,1,0,132986.26,1
2787,15602787,Garcia,554,Germany,Female,65,1,31286.09,2,1,0,21751.27,1
2788,15602788,Brown,554,Germany,Female,44,3,34000.75,4,0,0,198652.79,0
2789,15602789,Williams,622,Spain,Female,38,8,57719.46,2,0,1,138092.19,0
2790,15602790,Miller,734,Germany,Male,31,0,58269.41,2,1,0,11312.07,1
2791,15602791,Williams,685,France,Female,22,3,185765.9,1,1,0,46306.6,0
2792,15602792,Johnson,673,Germany,Male,86,4,91783.59,1,0,1,132677.24,0
2793,15602793,Jones,587,France,Female,30,9,130941.2,3,0,1,190400.74,1
2794,15602794,Rodriguez,358,Germany,Female,55,5,211037.65,3,1,1,148302.22,0
2795,15602795,Johnson,538,Spain,Male,77,9,167179.31,4,1,0,71409.68,0
2796,15602796,Garcia,451,Germany,Female,84,8,90664.89,2,1,0,109972.88,0
2797,15602797,Wilson,369,France,Female,77,10,168032.56,2,0,0,141743.29,0
2798,15602798,Brown,434,France,Female,92,10,105151.48,3,1,0,139377.71,0
2799,15602799,Williams,519,France,Female,73,6,219237.74,4,0,1,132784.15,0
2800,15602800,Jones,603,Spain,Female,29,4,207209.55,4,0,0,116307.64,1
2801,15602801,Wilson,395,Germany,Male,47,8,83737.27,3,0,1,82415.39,0
2802,15602802,Johnson,516,Spain,Female,48,10,110441.55,2,1,0,123348.46,1
2803,15602803,Wilson,522,Germany,Female,18,3,139082.86,3,1,1,88804.05,1
2804,15602804,Miller,451,France,Female,25,8,122650.08,1,0,0,150282.86,0
2805,15602805,Smith,689,France,Female,44,6,167870.24,2,0,1,149807.77,1
2806,15602806,Brown,718,Germany,Male,39,3,71270.26,4,1,0,123694.01,0
2807,15602807,Davis,691,Spain,Male,30,9,30960.59,1,1,1,85302.78,0
2808,15602808,Garcia,456,Germany,Male,70,4,76051.7,4,0,1,107678.63,1
2809,15602809,Jones,396,Spain,Female,25,9,167723.83,2,1,0,184506.86,1
2810,15602810,Miller,676,Germany,Male,19,4,87517.37,4,0,1,89508.71,1
2811,15602811,Jones,818,Spain,Male,47,8,110119.99,1,1,0,105222.96,0
2812,15602812,Miller,549,Spain,Female,29,8,47845.62,3,1,1,27208.47,0
2813,15602813,Garcia,490,France,Female,63,0,151557.54,4,1,0,105639.14,1
2814,15602814,Williams,732,Spain,Male,37,3,11269.7,4,1,1,162420.87,0
2815,15602815,Jones,826,France,Female,47,5,62783.83,4,1,0,199381.73,0
2816,15602816,Johnson,701,Spain,Female,22,3,126100.97,1,0,0,49819.62,1
2817,15602817,Davis,668,Spain,Female,72,0,226177.58,1,0,1,86448.63,1
2818,15602818,Jones,585,Spain,Male,28,6,20265.95,2,0,1,18413.15,0
2819,15602819,Wilson,767,Germany,Female,58,5,137812.28,4,0,0,18056.98,1
2820,15602820,Johnson,510,Germany,Male,45,3,93201.71,4,1,0,29079.26,0
2821,15602821,Rodriguez,510,Spain,Male,21,2,146530.24,4,0,0,30126.32,0
2822,15602822,Johnson,444,Spain,Female,77,1,240777.12,1,1,0,83105.71,0
2823,15602823,Wilson,501,Germany,Male,42,6,156368.08,3,0,1,73848.16,0
2824,15602824,Wilson,463,Germany,Female,86,7,20370.98,4,1,0,101775.16,0
2825,15602825,Jones,662,France,Male,38,8,226793.07,3,0,1,184497.72,0
2826,15602826,Wilson,566,France,Male,46,3,203195.1,1,0,1,119532.62,0
2827,15602827,Williams,371,Germany,Female,23,10,13040.53,2,1,0,187770.42,1
2828,15602828,Garcia,535,Germany,Female,67,2,179087.0,3,0,1,85891.04,0
2829,15602829,Williams,813,Spain,Male,22,10,57388.17,1,1,1,189206.58,1
2830,15602830,Miller,601,Germany,Male,39,1,29469.92,4,0,0,112988.06,0
2831,15602831,Williams,792,Germany,Male,46,3,14821.82,3,1,1,120353.74,0
2832,15602832,Smith,569,France,Male,32,4,203998.53,3,1,0,170705.51,1
2833,15602833,Johnson,642,Spain,Male,54,5,7710.38,2,0,0,36786.53,0
2834,15602834,Brown,755,Spain,Male,84,1,101237.05,3,0,0,58102.79,1
2835,15602835,Smith,798,Germany,Male,81,1,64163.59,2,1,1,117145.37,1
2836,15602836,Jones,639,Spain,Male,69,0,147655.64,3,0,1,167262.2,1
2837,15602837,Jones,524,Spain,Female,89,3,171064.25,3,0,1,58999.4,1
2838,15602838,Johnson,506,France,Male,55,9,89771.68,4,1,0,70077.25,0
2839,15602839,Rodriguez,497,Spain,Female,67,9,21393.83,3,0,0,28187.98,1
2840,15602840,Garcia,421,Germany,Female,33,7,247307.12,4,1,0,35602.63,1
2841,15602841,Williams,661,Spain,Female,28,1,189638.74,4,0,1,92723.39,0
2842,15602842,Jones,655,Germany,Male,52,6,219032.31,4,1,0,33737.84,1
2843,15602843,Davis,430,Spain,Female,55,0,39534.27,3,1,0,49193.53,0
2844,15602844,Miller,425,Spain,Male,43,5,37842.89,4,0,0,108989.79,1
2845,15602845,Wilson,549,France,Female,41,1,90491.38,1,1,0,11568.39,1
2846,15602846,Brown,519,France,Male,42,1,128758.88,3,1,0,72583.56,0
2847,15602847,Jones,689,France,Male,37,2,181400.35,1,0,0,177806.4,1
2848,15602848,Jones,805,Germany,Male,31,4,227193.35,1,1,0,163414.65,1
2849,15602849,Rodriguez,463,Spain,Male,77,7,147935.22,2,1,0,153701.74,0
2850,15602850,Johnson,568,Germany,Male,47,1,54252.69,1,0,0,192421.68,1
2851,15602851,Williams,791,Spain,Male,70,5,248344.88,4,0,1,78708.16,1
2852,15602852,Garcia,847,Spain,Female,34,6,53301.73,3,0,0,152307.23,1
2853,15602853,Williams,511,Spain,Female,41,2,159848.64,2,1,0,22845.6,1
2854,15602854,Rodriguez,697,Germany,Male,88,0,82779.68,2,1,1,79449.44,0
2855,15602855,Rodriguez,842,Spain,Male,18,4,110345.19,4,1,1,183865.52,0
2856,15602856,Rodriguez,415,Germany,Female,56,5,176692.31,4,0,0,20566.96,1
2857,15602857,Miller,456,France,Male,67,8,89976.93,2,0,1,157655.76,0
2858,15602858,Davis,415,France,Male,79,4,177968.09,1,1,1,51774.87,0
2859,15602859,Smith,762,Spain,Male,53,4,88868.0,4,1,1,144487.19,1
2860,15602860,Jones,826,France,Male,26,9,198924.16,4,0,0,139869.78,1
2861,15602861,Brown,466,France,Female,92,7,41156.92,4,1,0,27524.63,0
2862,15602862,Brown,755,Germany,Female,46,4,75381.98,4,1,1,164607.36,1
2863,15602863,Johnson,725,Germany,Male,78,8,100867.73,2,0,1,118810.64,0
2864,15602864,Garcia,660,Spain,Male,76,6,244407.66,2,0,1,181574.24,0
2865,15602865,Brown,459,France,Male,39,2,57277.94,3,1,0,186582.0,1
2866,15602866,Smith,498,Spain,Male,33,4,182958.96,2,1,1,68834.25,1
2867,15602867,Garcia,480,France,Female,20,3,100672.33,4,1,1,12379.13,1
2868,15602868,Davis,842,Germany,Male,38,8,213124.98,1,0,0,32975.23,0
2869,15602869,Rodriguez,562,Germany,Male,79,8,197534.05,4,0,1,59671.32,0
2870,15602870,Wilson,455,France,Male,56,5,160961.74,4,0,0,181025.45,1
2871,15602871,Davis,366,Spain,Female,47,1,45425.94,3,1,0,199711.44,1
2872,15602872,Wilson,799,Germany,Male,32,8,164455.96,4,1,0,39263.85,1
2873,15602873,Williams,410,France,Female,48,7,139332.57,1,1,0,68316.65,0
2874,15602874,Davis,479,Germany,Male,28,6,181652.85,3,1,1,118816.07,1
2875,15602875,Williams,387,Germany,Male,81,9,188676.38,1,0,1,46750.04,1
2876,15602876,Miller,645,Spain,Male,80,6,115304.0,4,1,1,79560.38,0
2877,15602877,Miller,753,Germany,Female,27,3,208362.28,3,0,1,58799.34,0
2878,15602878,Wilson,527,France,Male,88,10,136105.02,3,0,1,159458.34,0
2879,15602879,Brown,452,Germany,Male,80,6,28745.37,1,0,0,24249.22,0
2880,15602880,Wilson,404,Spain,Female,85,0,76954.42,2,0,1,194645.82,1
2881,15602881,Wilson,430,France,Female,92,9,3191.57,1,1,0,162043.32,1
2882,15602882,Jones,772,Spain,Male,57,10,245192.6,1,1,1,52592.63,0
2883,15602883,Davis,582,Germany,Female,77,10,57791.61,4,0,0,120966.33,1
2884,15602884,Johnson,373,France,Male,76,2,108087.1,2,0,0,79128.35,1
2885,15602885,Wilson,639,Spain,Male,52,5,155112.47,4,0,1,78763.26,1
2886,15602886,Wilson,450,France,Female,77,0,29636.25,3,1,0,168372.0,1
2887,15602887,Garcia,455,Germany,Male,70,0,204289.07,4,1,1,106593.36,1
2888,15602888,Johnson,367,Germany,Female,78,3,235440.98,4,1,1,167562.68,0
2889,15602889,Davis,490,Spain,Female,24,2,95669.7,2,1,1,169534.85,1
2890,15602890,Miller,654,Spain,Female,60,8,111112.46,4,1,1,165660.31,1
2891,15602891,Garcia,731,France,Female,63,10,202287.13,2,1,1,182353.64,1
2892,15602892,Smith,717,Germany,Male,50,0,193663.2,2,1,1,42234.08,0
2893,15602893,Rodriguez,721,Spain,Female,58,3,160420.69,3,1,0,55034.44,1
2894,15602894,Jones,633,France,Female,85,0,93649.37,2,0,1,185733.44,0
2895,15602895,Williams,719,Germany,Male,49,6,150208.9,3,0,1,164170.26,0
2896,15602896,Garcia,463,Spain,Male,25,4,21840.28,1,1,0,43568.8,1
2897,15602897,Smith,510,France,Male,36,6,90241.04,2,1,1,49135.34,1
2898,15602898,Davis,589,Spain,Female,52,6,215942.25,1,0,0,171645.27,0
2899,15602899,Garcia,450,Germany,Female,51,1,83918.58,2,0,1,165450.73,0
2900,15602900,Smith,799,France,Male,40,10,122308.26,1,1,0,139591.7,1
2901,15602901,Johnson,550,Spain,Female,77,7,141445.37,4,0,0,199210.54,0
2902,15602902,Davis,394,Spain,Female,45,5,111796.8,3,1,1,110339.93,0
2903,15602903,Miller,361,Spain,Male,70,0,46432.37,4,0,1,173536.31,1
2904,15602904,Miller,571,Spain,Male,79,1,159127.23,1,0,0,55439.53,1
2905,15602905,Johnson,791,France,Male,34,3,122996.06,3,1,1,192391.16,0
2906,15602906,Brown,815,France,Female,70,8,111473.57,3,0,1,119968.13,0
2907,15602907,Davis,782,Germany,Female,33,0,204667.47,3,0,1,16804.4,1
2908,15602908,Rodriguez,454,Germany,Female,74,8,182687.77,2,0,0,58317.99,1
2909,15602909,Garcia,459,Spain,Female,54,10,1809.72,3,1,0,101049.68,0
2910,15602910,Wilson,355,France,Male,75,8,217283.74,2,1,1,56683.85,0
2911,15602911,Davis,602,Germany,Female,82,4,237041.33,3,0,1,199337.95,0
2912,15602912,Smith,452,France,Male,77,10,221866.19,4,0,1,39357.87,0
2913,15602913,Johnson,730,Spain,Male,44,10,9441.04,2,1,1,47208.39,0
2914,15602914,Wilson,771,France,Male,63,6,88156.06,1,0,0,93631.71,0
2915,15602915,Miller,490,France,Male,77,3,231097.86,1,0,0,174612.54,1
2916,15602916,Brown,397,Germany,Female,18,0,73051.55,2,0,0,142958.83,1
2917,15602917,Rodriguez,414,France,Female,85,1,195440.54,1,0,0,182813.25,1
2918,15602918,Jones,621,Spain,Female,45,8,89728.9,4,1,0,121513.43,0
2919,15602919,Jones,775,Germany,Female,59,3,131566.68,1,1,0,111798.98,1
2920,15602920,Williams,790,Germany,Male,83,2,109147.7,3,0,1,174933.95,0
2921,15602921,Rodriguez,525,France,Female,64,10,116759.48,4,0,1,182000.1,0
2922,15602922,Brown,377,Germany,Male,91,6,181982.71,3,1,1,150930.84,1
2923,15602923,Davis,402,Germany,Female,19,4,128124.69,3,0,1,150047.9,0
2924,15602924,Jones,497,Spain,Female,23,3,229362.51,1,1,1,123175.34,1
2925,15602925,Miller,751,Spain,Male,65,5,127075.88,1,0,0,136168.96,1
2926,15602926,Garcia,747,Spain,Female,75,7,156896.35,4,1,1,119140.54,0
2927,15602927,Miller,495,Germany,Male,34,3,128578.6,2,1,0,101680.22,1
2928,15602928,Wilson,369,France,Female,25,4,218541.46,3,1,1,118146.22,1
2929,15602929,Garcia,808,Spain,Male,73,6,33142.96,3,1,1,32308.44,1
2930,15602930,Miller,650,France,Female,21,2,194130.81,4,1,1,128572.4,0
2931,15602931,Davis,504,France,Male,37,7,36881.33,4,1,1,47495.44,0
2932,15602932,Jones,768,Spain,Male,43,4,25804.74,1,0,1,63754.36,1
2933,15602933,Miller,634,France,Female,63,5,155621.76,3,1,1,162269.82,0
2934,15602934,Davis,635,Germany,Male,44,5,198583.0,4,1,1,106705.18,1
2935,15602935,Smith,504,Germany,Male,21,8,104343.79,1,1,0,25096.96,0
2936,15602936,Miller,816,Spain,Female,89,5,191489.68,1,1,0,52382.83,1
2937,15602937,Smith,748,Germany,Male,26,10,169992.62,1,1,0,196108.57,0
2938,15602938,Miller,540,Germany,Male,28,1,27006.72,2,0,0,40735.05,1
2939,15602939,Smith,366,Germany,Male,48,3,235107.75,4,0,1,121612.75,0
2940,15602940,Smith,690,Germany,Male,87,8,159070.38,2,0,0,110360.53,1
2941,15602941,Garcia,616,France,Female,75,6,101045.17,3,0,0,113298.75,1
2942,15602942,Rodriguez,708,France,Male,55,2,185714.47,4,1,1,101339.58,0
2943,15602943,Davis,507,Spain,Male,50,7,162061.04,2,0,1,123861.49,1
2944,15602944,Davis,472,Spain,Female,84,1,170774.84,4,1,1,61798.97,0
2945,15602945,Jones,548,Germany,Female,29,4,233066.01,3,1,0,196724.03,1
2946,15602946,Brown,397,Spain,Female,73,6,77738.1,2,0,1,11945.01,0
2947,15602947,Davis,755,Germany,Male,89,9,201300.96,3,1,1,89476.9,0
2948,15602948,Johnson,688,Germany,Male,35,9,195375.57,2,0,0,60595.04,1
2949,15602949,Williams,445,France,Male,77,3,57600.95,3,0,1,138343.08,0
2950,15602950,Brown,613,Spain,Female,56,8,240915.31,4,0,0,186366.04,1
2951,15602951,Miller,649,Spain,Female,75,10,99848.62,3,1,1,116708.27,0
2952,15602952,Smith,803,Spain,Female,26,2,229141.0,4,1,1,131438.05,1
2953,15602953,Brown,845,Spain,Male,39,7,9105.24,4,0,1,192804.47,1
2954,15602954,Brown,801,Spain,Female,40,0,15362.94,2,0,1,94184.59,1
2955,15602955,Johnson,793,Spain,Male,24,3,81449.28,1,1,0,162848.64,1
2956,15602956,Miller,671,France,Male,46,5,219781.02,3,0,0,128922.51,0
2957,15602957,Williams,776,France,Female,72,6,177554.38,2,0,1,137607.46,0
2958,15602958,Jones,415,France,Male,88,1,390.96,1,0,1,18211.38,1
2959,15602959,Williams,414,Germany,Male,85,4,87392.93,3,1,1,127445.57,0
2960,15602960,Miller,783,France,Female,20,2,87836.79,4,0,0,162336.91,0
2961,15602961,Miller,812,Germany,Male,23,4,235544.08,1,1,1,148998.92,1
2962,15602962,Johnson,463,France,Female,27,0,148834.63,2,0,0,86276.16,1
2963,15602963,Jones,523,France,Female,32,4,249585.63,2,0,0,63849.52,0
2964,15602964,Wilson,414,Spain,Female,49,1,44903.81,4,1,1,85647.25,0
2965,15602965,Williams,463,France,Female,29,6,242005.45,3,0,1,154938.63,1
2966,15602966,Garcia,516,Spain,Female,37,6,114225.71,2,0,0,86984.68,1
2967,15602967,Smith,423,Spain,Female,32,0,1925.91,3,1,1,17917.17,0
2968,15602968,Miller,586,France,Male,40,1,174456.07,1,1,1,175205.09,0
2969,15602969,Williams,847,France,Female,42,9,200865.71,2,0,1,61802.24,1
2970,15602970,Wilson,708,Spain,Male,71,5,118270.09,1,1,1,45785.64,0
2971,15602971,Rodriguez,466,France,Male,52,2,98986.21,3,1,1,129335.21,1
2972,15602972,Johnson,643,France,Male,22,4,17206.0,1,1,1,113430.88,0
2973,15602973,Miller,400,France,Male,42,4,97837.68,3,0,0,196299.03,0
2974,15602974,Brown,353,Spain,Female,65,4,48376.95,1,0,1,32708.42,1
2975,15602975,Brown,580,Spain,Male,36,1,196572.43,1,1,1,21682.66,0
2976,15602976,Miller,710,Germany,Male,88,10,208668.56,2,0,1,27581.57,1
2977,15602977,Davis,620,France,Female,66,9,111112.46,1,1,0,103780.33,0
2978,15602978,Wilson,472,France,Male,25,10,86790.32,3,0,1,125249.37,0
2979,15602979,Brown,717,Germany,Male,80,9,52970.59,4,1,1,15306.67,1
2980,15602980,Jones,372,Spain,Female,55,5,207008.67,3,0,1,98746.07,1
2981,15602981,Davis,792,Spain,Male,91,4,97989.4,1,1,1,90821.94,0
2982,15602982,Garcia,406,Germany,Male,70,0,190021.73,4,0,0,116611.47,0
2983,15602983,Johnson,363,Germany,Male,73,0,146908.76,1,1,0,164770.52,0
2984,15602984,Garcia,375,France,Male,35,7,172573.68,2,0,1,186522.67,1
2985,15602985,Garcia,771,Spain,Female,24,1,69382.56,4,0,1,106238.89,0
2986,15602986,Johnson,638,Spain,Female,69,4,108503.53,4,1,0,130790.58,1
2987,15602987,Davis,706,Germany,Male,39,2,9229.71,1,0,1,86240.96,1
2988,15602988,Jones,724,Germany,Male,63,0,12176.97,3,0,1,98725.36,1
2989,15602989,Rodriguez,563,Germany,Female,42,5,135334.97,2,0,1,148118.28,1
2990,15602990,Rodriguez,580,Spain,Female,75,9,59689.52,3,1,0,112038.93,1
2991,15602991,Davis,659,Germany,Female,33,2,87666.98,1,0,0,21700.58,1
2992,15602992,Jones,568,Germany,Male,37,6,202463.98,1,0,1,192811.24,0
2993,15602993,Brown,539,France,Male,45,10,19075.44,4,0,0,70977.98,1
2994,15602994,Rodriguez,417,Germany,Female,65,3,58855.43,3,0,1,141013.73,0
2995,15602995,Williams,656,Germany,Female,88,7,63395.28,1,0,0,116120.8,1
2996,15602996,Wilson,787,Germany,Male,55,5,30555.13,2,0,0,36114.53,0
2997,15602997,Johnson,575,Germany,Female,83,6,83911.78,1,0,1,140275.42,1
2998,15602998,Miller,778,Germany,Male,58,5,241359.03,4,1,0,97149.23,0
2999,15602999,Johnson,818,France,Female,45,4,160184.76,2,1,0,105551.82,0
3000,15603000,Johnson,703,Spain,Female,63,0,214262.19,2,1,0,19531.13,1
3001,15603001,Rodriguez,367,Germany,Male,66,9,175457.37,3,1,1,198444.15,0
3002,15603002,Wilson,481,France,Male,91,1,101734.16,4,1,0,163251.45,1
3003,15603003,Miller,358,Spain,Female,47,9,160804.07,3,1,0,21484.23,0
3004,15603004,Smith,503,France,Female,78,4,155558.45,3,1,0,31799.1,0
3005,15603005,Johnson,785,Germany,Male,82,8,219322.84,4,0,0,192283.19,0
3006,15603006,Miller,579,Spain,Male,85,4,199143.65,1,0,0,71740.65,1
3007,15603007,Smith,787,France,Female,76,5,98905.4,1,1,1,169896.91,0
3008,15603008,Davis,445,Spain,Female,59,4,104056.46,2,0,0,192687.49,0
3009,15603009,Miller,713,Spain,Female,39,2,165902.84,3,0,1,168941.37,0
3010,15603010,Garcia,476,Germany,Female,47,4,96230.29,1,1,1,99734.04,0
3011,15603011,Smith,563,France,Male,91,8,213308.25,1,0,1,119837.07,1
3012,15603012,Johnson,550,France,Female,35,1,64939.64,1,0,0,183399.78,0
3013,15603013,Jones,674,France,Female,61,6,16843.75,1,1,1,58087.64,0
3014,15603014,Rodriguez,724,Spain,Female,33,3,54582.98,2,1,1,78334.73,0
3015,15603015,Williams,615,Spain,Male,60,6,174160.6,3,0,1,132891.43,0
3016,15603016,Miller,722,Spain,Male,90,0,175972.46,2,1,0,42334.95,0
3017,15603017,Johnson,683,Spain,Male,91,9,227622.11,3,0,1,30930.12,0
3018,15603018,Johnson,460,Germany,Female,68,9,145270.23,1,1,0,88315.72,0
3019,15603019,Smith,813,France,Male,21,1,112556.15,1,0,0,127663.17,1
3020,15603020,Jones,573,Germany,Female,69,5,156060.33,1,0,1,45457.38,0
3021,15603021,Brown,688,Spain,Female,59,9,237911.58,4,1,1,141831.25,0
3022,15603022,Miller,447,France,Male,89,10,6359.1,1,0,0,21710.9,1
3023,15603023,Williams,461,France,Female,69,8,191875.64,2,1,0,113197.42,0
3024,15603024,Williams,425,Germany,Female,68,2,235667.39,4,0,0,199823.69,0
3025,15603025,Smith,421,Spain,Male,50,2,60435.4,4,1,0,164573.09,1
3026,15603026,Davis,365,Spain,Male,43,10,248213.83,4,1,1,182891.46,1
3027,15603027,Smith,847,Germany,Female,80,2,18759.69,4,1,0,160763.42,0
3028,15603028,Smith,473,France,Male,65,1,4667.51,4,0,1,161672.97,0
3029,15603029,Miller,491,France,Female,62,4,221340.68,4,0,0,102225.26,1
3030,15603030,Brown,647,Germany,Female,41,3,138887.77,1,0,0,182488.77,0
3031,15603031,Williams,747,Spain,Female,84,0,119526.01,1,1,0,133635.57,0
3032,15603032,Miller,812,Spain,Male,28,8,153549.01,3,0,0,165917.54,1
3033,15603033,Wilson,653,France,Male,42,5,62361.6,4,0,1,11298.94,1
3034,15603034,Smith,603,Spain,Female,18,8,137894.65,3,1,1,47585.76,1
3035,15603035,Garcia,543,Germany,Female,71,2,192174.24,2,0,1,183271.02,1
3036,15603036,Johnson,662,Spain,Female,63,4,187063.14,2,1,1,73962.92,0
3037,15603037,Brown,712,France,Female,26,5,73536.32,4,0,1,30849.43,0
3038,15603038,Smith,655,Spain,Female,57,5,26813.66,2,1,0,86361.53,1
3039,15603039,Wilson,355,Spain,Male,50,1,122809.08,4,0,0,55079.0,0
3040,15603040,Davis,793,Germany,Female,82,7,217093.79,1,0,0,51131.07,0
3041,15603041,Williams,614,France,Female,26,8,204001.92,2,1,1,138201.65,1
3042,15603042,Williams,838,France,Male,38,7,187301.12,4,0,1,179318.08,0
3043,15603043,Johnson,394,Spain,Male,48,1,224416.4,4,0,0,20229.25,1
3044,15603044,Miller,750,Germany,Female,21,0,58719.1,1,0,0,143947.0,1
3045,15603045,Rodriguez,837,Spain,Male,22,0,32247.3,2,1,0,144220.16,0
3046,15603046,Rodriguez,394,Spain,Male,35,8,65447.66,4,0,1,130537.4,1
3047,15603047,Rodriguez,578,Germany,Male,41,1,70387.21,4,0,0,136300.58,0
3048,15603048,Jones,446,Germany,Female,81,4,53261.29,2,1,1,34644.77,0
3049,15603049,Davis,534,France,Male,20,4,210863.87,1,0,0,129511.17,0
3050,15603050,Brown,412,France,Female,64,5,240010.73,4,1,0,18991.77,1
3051,15603051,Williams,700,Germany,Male,47,9,240024.17,4,1,0,134817.95,1
3052,15603052,Davis,756,France,Female,88,7,122776.63,4,1,1,174305.96,0
3053,15603053,Rodriguez,595,Spain,Male,34,3,151617.87,1,0,1,132212.38,0
3054,15603054,Smith,492,Germany,Female,46,0,68727.69,1,1,1,74900.69,1
3055,15603055,Rodriguez,763,France,Female,46,4,28367.3,1,1,1,157983.32,0
3056,15603056,Brown,670,Germany,Male,62,7,201214.46,3,0,0,155773.96,1
3057,15603057,Brown,688,Spain,Male,22,5,225131.89,3,0,0,120870.55,1
3058,15603058,Johnson,695,Germany,Female,50,0,235788.83,2,1,1,180317.02,0
3059,15603059,Williams,850,France,Female,27,5,49304.96,3,0,0,140488.78,1
